HechoVictimaID,ID_HECHO,FechaID,VictimaID
6516,2020-0006,525,51
6517,2020-0006,525,63
6518,2020-0006,525,117
6519,2020-0006,525,134
6520,2020-0006,525,145
6521,2020-0006,525,241
6522,2020-0006,525,242
6523,2020-0006,525,363
6524,2020-0006,525,386
6525,2020-0006,525,419
6526,2020-0006,525,438
6527,2020-0006,525,526
6528,2020-0007,526,24
6529,2020-0007,526,527
6530,2020-0008,527,254
6531,2020-0008,527,528
6532,2020-0008,527,572
6533,2020-0008,527,687
6534,2020-0009,528,131
6535,2020-0009,528,388
6536,2020-0009,528,529
6537,2020-0010,529,34
6538,2020-0010,529,165
6539,2020-0010,529,341
6540,2020-0010,529,353
6541,2020-0010,529,359
6542,2020-0010,529,373
6543,2020-0010,529,403
6544,2020-0010,529,436
6545,2020-0010,529,451
6546,2020-0010,529,512
6547,2020-0010,529,530
6548,2020-0010,529,534
6549,2020-0010,529,561
6550,2020-0011,530,285
6551,2020-0011,530,300
6552,2020-0011,530,429
6553,2020-0011,530,492
6554,2020-0011,530,531
6555,2020-0011,530,538
6556,2020-0011,530,610
6557,2020-0011,530,671
6558,2020-0011,530,677
6559,2020-0012,531,532
6560,2020-0013,532,271
6561,2020-0013,532,478
6562,2020-0013,532,533
6563,2020-0013,532,638
6564,2020-0014,533,34
6565,2020-0014,533,165
6566,2020-0014,533,341
6567,2020-0014,533,353
6568,2020-0014,533,359
6569,2020-0014,533,373
6570,2020-0014,533,403
6571,2020-0014,533,436
6572,2020-0014,533,451
6573,2020-0014,533,512
6574,2020-0014,533,530
6575,2020-0014,533,534
6576,2020-0014,533,561
6577,2020-0015,534,5
6578,2020-0015,534,69
6579,2020-0015,534,75
6580,2020-0015,534,96
6581,2020-0015,534,118
6582,2020-0015,534,132
6583,2020-0015,534,235
6584,2020-0015,534,399
6585,2020-0015,534,404
6586,2020-0015,534,490
6587,2020-0015,534,503
6588,2020-0015,534,535
6589,2020-0015,534,551
6590,2020-0016,535,536
6591,2020-0017,536,148
6592,2020-0017,536,208
6593,2020-0017,536,258
6594,2020-0017,536,282
6595,2020-0017,536,349
6596,2020-0017,536,426
6597,2020-0017,536,428
6598,2020-0017,536,443
6599,2020-0017,536,488
6600,2020-0017,536,537
6601,2020-0017,536,545
6602,2020-0017,536,613
6603,2020-0017,536,629
6604,2020-0017,536,680
6605,2020-0018,537,285
6606,2020-0018,537,300
6607,2020-0018,537,429
6608,2020-0018,537,492
6609,2020-0018,537,531
6610,2020-0018,537,538
6611,2020-0018,537,610
6612,2020-0018,537,671
6613,2020-0018,537,677
6614,2020-0019,538,288
6615,2020-0019,538,390
6616,2020-0019,538,539
6617,2020-0019,538,661
6618,2020-0020,539,296
6619,2020-0020,539,540
6620,2020-0021,540,521
6621,2020-0021,540,541
6622,2020-0022,541,542
6623,2020-0023,542,281
6624,2020-0023,542,396
6625,2020-0023,542,458
6626,2020-0023,542,543
6627,2020-0024,543,264
6628,2020-0024,543,485
6629,2020-0024,543,544
6630,2020-0025,544,148
6631,2020-0025,544,208
6632,2020-0025,544,258
6633,2020-0025,544,282
6634,2020-0025,544,349
6635,2020-0025,544,426
6636,2020-0025,544,428
6637,2020-0025,544,443
6638,2020-0025,544,488
6639,2020-0025,544,537
6640,2020-0025,544,545
6641,2020-0025,544,613
6642,2020-0025,544,629
6643,2020-0025,544,680
6644,2020-0026,545,126
6645,2020-0026,545,154
6646,2020-0026,545,156
6647,2020-0026,545,173
6648,2020-0026,545,283
6649,2020-0026,545,291
6650,2020-0026,545,383
6651,2020-0026,545,457
6652,2020-0026,545,546
6653,2020-0026,545,601
6654,2020-0026,545,611
6655,2020-0027,546,262
6656,2020-0027,546,465
6657,2020-0027,546,497
6658,2020-0027,546,547
6659,2020-0028,547,548
6660,2020-0028,547,576
6661,2020-0029,548,70
6662,2020-0029,548,176
6663,2020-0029,548,188
6664,2020-0029,548,360
6665,2020-0029,548,408
6666,2020-0029,548,549
6667,2020-0030,549,57
6668,2020-0030,549,278
6669,2020-0030,549,433
6670,2020-0030,549,550
6671,2020-0030,549,555
6672,2020-0031,550,5
6673,2020-0031,550,69
6674,2020-0031,550,75
6675,2020-0031,550,96
6676,2020-0031,550,118
6677,2020-0031,550,132
6678,2020-0031,550,235
6679,2020-0031,550,399
6680,2020-0031,550,404
6681,2020-0031,550,490
6682,2020-0031,550,503
6683,2020-0031,550,535
6684,2020-0031,550,551
6685,2020-0032,551,23
6686,2020-0032,551,76
6687,2020-0032,551,166
6688,2020-0032,551,185
6689,2020-0032,551,222
6690,2020-0032,551,325
6691,2020-0032,551,338
6692,2020-0032,551,432
6693,2020-0032,551,468
6694,2020-0032,551,471
6695,2020-0032,551,552
6696,2020-0033,552,141
6697,2020-0033,552,175
6698,2020-0033,552,186
6699,2020-0033,552,265
6700,2020-0033,552,365
6701,2020-0033,552,418
6702,2020-0033,552,441
6703,2020-0033,552,466
6704,2020-0033,552,553
6705,2020-0033,552,681
6706,2020-0033,552,685
6707,2020-0034,553,36
6708,2020-0034,553,310
6709,2020-0034,553,445
6710,2020-0034,553,554
6711,2020-0034,553,621
6712,2020-0035,554,57
6713,2020-0035,554,278
6714,2020-0035,554,433
6715,2020-0035,554,550
6716,2020-0035,554,555
6717,2020-0036,555,556
6718,2020-0037,556,22
6719,2020-0037,556,40
6720,2020-0037,556,78
6721,2020-0037,556,120
6722,2020-0037,556,557
6723,2020-0037,556,584
6724,2020-0038,557,106
6725,2020-0038,557,169
6726,2020-0038,557,275
6727,2020-0038,557,558
6728,2020-0038,557,658
6729,2020-0038,557,559
6730,2020-0039,558,523
6731,2020-0039,558,560
6732,2020-0040,559,34
6733,2020-0040,559,165
6734,2020-0040,559,341
6735,2020-0040,559,353
6736,2020-0040,559,359
6737,2020-0040,559,373
6738,2020-0040,559,403
6739,2020-0040,559,436
6740,2020-0040,559,451
6741,2020-0040,559,512
6742,2020-0040,559,530
6743,2020-0040,559,534
6744,2020-0040,559,561
6745,2020-0041,560,16
6746,2020-0041,560,25
6747,2020-0041,560,229
6748,2020-0041,560,425
6749,2020-0041,560,440
6750,2020-0041,560,453
6751,2020-0041,560,562
6752,2020-0042,561,54
6753,2020-0042,561,563
6754,2020-0043,562,564
6755,2020-0044,563,86
6756,2020-0044,563,122
6757,2020-0044,563,143
6758,2020-0044,563,163
6759,2020-0044,563,323
6760,2020-0044,563,421
6761,2020-0044,563,437
6762,2020-0044,563,486
6763,2020-0044,563,565
6764,2020-0045,564,251
6765,2020-0045,564,566
6766,2020-0046,565,99
6767,2020-0046,566,99
6768,2020-0046,565,161
6769,2020-0046,566,161
6770,2020-0046,565,219
6771,2020-0046,566,219
6772,2020-0046,565,469
6773,2020-0046,566,469
6774,2020-0046,565,504
6775,2020-0046,566,504
6776,2020-0046,565,567
6777,2020-0046,566,567
6778,2020-0046,565,569
6779,2020-0046,566,569
6780,2020-0046,565,614
6781,2020-0046,566,614
6782,2020-0046,565,655
6783,2020-0046,566,655
6784,2020-0046,565,691
6785,2020-0046,566,691
6786,2020-0046,565,99
6787,2020-0046,566,99
6788,2020-0046,565,161
6789,2020-0046,566,161
6790,2020-0046,565,219
6791,2020-0046,566,219
6792,2020-0046,565,469
6793,2020-0046,566,469
6794,2020-0046,565,504
6795,2020-0046,566,504
6796,2020-0046,565,567
6797,2020-0046,566,567
6798,2020-0046,565,569
6799,2020-0046,566,569
6800,2020-0046,565,614
6801,2020-0046,566,614
6802,2020-0046,565,655
6803,2020-0046,566,655
6804,2020-0046,565,691
6805,2020-0046,566,691
6806,2020-0047,565,568
6807,2020-0047,566,568
6808,2020-0047,565,568
6809,2020-0047,566,568
6810,2020-0048,567,99
6811,2020-0048,567,161
6812,2020-0048,567,219
6813,2020-0048,567,469
6814,2020-0048,567,504
6815,2020-0048,567,567
6816,2020-0048,567,569
6817,2020-0048,567,614
6818,2020-0048,567,655
6819,2020-0048,567,691
6820,2020-0049,568,197
6821,2020-0049,568,570
6822,2020-0049,568,619
6823,2020-0049,568,631
6824,2020-0050,569,333
6825,2020-0050,569,494
6826,2020-0050,569,571
6827,2020-0051,570,254
6828,2020-0051,570,528
6829,2020-0051,570,572
6830,2020-0051,570,687
6831,2020-0052,571,573
6832,2020-0052,571,649
6833,2020-0053,572,574
6834,2020-0054,573,575
6835,2020-0054,574,575
6836,2020-0054,573,575
6837,2020-0054,574,575
6838,2020-0055,573,548
6839,2020-0055,574,548
6840,2020-0055,573,576
6841,2020-0055,574,576
6842,2020-0055,573,548
6843,2020-0055,574,548
6844,2020-0055,573,576
6845,2020-0055,574,576
6846,2020-0056,575,577
6847,2020-0057,576,200
6848,2020-0057,576,279
6849,2020-0057,576,306
6850,2020-0057,576,578
6851,2020-0058,577,60
6852,2020-0058,577,80
6853,2020-0058,577,318
6854,2020-0058,577,579
6855,2020-0059,578,580
6856,2020-0060,579,326
6857,2020-0060,580,326
6858,2020-0060,579,581
6859,2020-0060,580,581
6860,2020-0060,579,326
6861,2020-0060,580,326
6862,2020-0060,579,581
6863,2020-0060,580,581
6864,2020-0061,579,72
6865,2020-0061,580,72
6866,2020-0061,579,582
6867,2020-0061,580,582
6868,2020-0061,579,690
6869,2020-0061,580,690
6870,2020-0061,579,72
6871,2020-0061,580,72
6872,2020-0061,579,582
6873,2020-0061,580,582
6874,2020-0061,579,690
6875,2020-0061,580,690
6876,2020-0062,581,499
6877,2020-0062,581,583
6878,2020-0063,582,22
6879,2020-0063,583,22
6880,2020-0063,582,40
6881,2020-0063,583,40
6882,2020-0063,582,78
6883,2020-0063,583,78
6884,2020-0063,582,120
6885,2020-0063,583,120
6886,2020-0063,582,557
6887,2020-0063,583,557
6888,2020-0063,582,584
6889,2020-0063,583,584
6890,2020-0063,582,22
6891,2020-0063,583,22
6892,2020-0063,582,40
6893,2020-0063,583,40
6894,2020-0063,582,78
6895,2020-0063,583,78
6896,2020-0063,582,120
6897,2020-0063,583,120
6898,2020-0063,582,557
6899,2020-0063,583,557
6900,2020-0063,582,584
6901,2020-0063,583,584
6902,2020-0063,582,124
6903,2020-0063,583,124
6904,2020-0063,582,585
6905,2020-0063,583,585
6906,2020-0063,582,645
6907,2020-0063,583,645
6908,2020-0063,582,124
6909,2020-0063,583,124
6910,2020-0063,582,585
6911,2020-0063,583,585
6912,2020-0063,582,645
6913,2020-0063,583,645
6914,2020-0065,582,33
6915,2020-0065,583,33
6916,2020-0065,582,67
6917,2020-0065,583,67
6918,2020-0065,582,82
6919,2020-0065,583,82
6920,2020-0065,582,123
6921,2020-0065,583,123
6922,2020-0065,582,244
6923,2020-0065,583,244
6924,2020-0065,582,249
6925,2020-0065,583,249
6926,2020-0065,582,294
6927,2020-0065,583,294
6928,2020-0065,582,299
6929,2020-0065,583,299
6930,2020-0065,582,519
6931,2020-0065,583,519
6932,2020-0065,582,586
6933,2020-0065,583,586
6934,2020-0065,582,624
6935,2020-0065,583,624
6936,2020-0065,582,636
6937,2020-0065,583,636
6938,2020-0065,582,693
6939,2020-0065,583,693
6940,2020-0065,582,33
6941,2020-0065,583,33
6942,2020-0065,582,67
6943,2020-0065,583,67
6944,2020-0065,582,82
6945,2020-0065,583,82
6946,2020-0065,582,123
6947,2020-0065,583,123
6948,2020-0065,582,244
6949,2020-0065,583,244
6950,2020-0065,582,249
6951,2020-0065,583,249
6952,2020-0065,582,294
6953,2020-0065,583,294
6954,2020-0065,582,299
6955,2020-0065,583,299
6956,2020-0065,582,519
6957,2020-0065,583,519
6958,2020-0065,582,586
6959,2020-0065,583,586
6960,2020-0065,582,624
6961,2020-0065,583,624
6962,2020-0065,582,636
6963,2020-0065,583,636
6964,2020-0065,582,693
6965,2020-0065,583,693
6966,2020-0066,584,81
6967,2020-0066,584,87
6968,2020-0066,584,140
6969,2020-0066,584,266
6970,2020-0066,584,342
6971,2020-0066,584,361
6972,2020-0066,584,378
6973,2020-0066,584,398
6974,2020-0066,584,446
6975,2020-0066,584,587
6976,2020-0066,584,604
6977,2020-0066,584,641
6978,2020-0066,584,668
6979,2020-0066,584,697
6980,2020-0067,585,330
6981,2020-0067,585,588
6982,2020-0068,586,420
6983,2020-0068,586,589
6984,2020-0069,587,247
6985,2020-0069,587,590
6986,2020-0070,588,95
6987,2020-0070,589,95
6988,2020-0070,588,591
6989,2020-0070,589,591
6990,2020-0070,588,95
6991,2020-0070,589,95
6992,2020-0070,588,591
6993,2020-0070,589,591
6994,2020-0071,588,137
6995,2020-0071,589,137
6996,2020-0071,588,592
6997,2020-0071,589,592
6998,2020-0071,588,137
6999,2020-0071,589,137
7000,2020-0071,588,592
7001,2020-0071,589,592
7002,2020-0072,590,593
7003,2020-0073,591,594
7004,2020-0073,592,594
7005,2020-0073,591,651
7006,2020-0073,592,651
7007,2020-0073,591,594
7008,2020-0073,592,594
7009,2020-0073,591,651
7010,2020-0073,592,651
7011,2020-0074,591,109
7012,2020-0074,592,109
7013,2020-0074,591,187
7014,2020-0074,592,187
7015,2020-0074,591,272
7016,2020-0074,592,272
7017,2020-0074,591,475
7018,2020-0074,592,475
7019,2020-0074,591,595
7020,2020-0074,592,595
7021,2020-0074,591,622
7022,2020-0074,592,622
7023,2020-0074,591,669
7024,2020-0074,592,669
7025,2020-0074,591,109
7026,2020-0074,592,109
7027,2020-0074,591,187
7028,2020-0074,592,187
7029,2020-0074,591,272
7030,2020-0074,592,272
7031,2020-0074,591,475
7032,2020-0074,592,475
7033,2020-0074,591,595
7034,2020-0074,592,595
7035,2020-0074,591,622
7036,2020-0074,592,622
7037,2020-0074,591,669
7038,2020-0074,592,669
7039,2020-0075,593,345
7040,2020-0075,593,596
7041,2020-0076,594,597
7042,2020-0077,595,598
7043,2020-0077,596,598
7044,2020-0077,595,598
7045,2020-0077,596,598
7046,2020-0077,595,599
7047,2020-0077,596,599
7048,2020-0077,595,599
7049,2020-0077,596,599
7050,2020-0078,595,600
7051,2020-0078,596,600
7052,2020-0078,595,600
7053,2020-0078,596,600
7054,2020-0079,597,126
7055,2020-0079,597,154
7056,2020-0079,597,156
7057,2020-0079,597,173
7058,2020-0079,597,283
7059,2020-0079,597,291
7060,2020-0079,597,383
7061,2020-0079,597,457
7062,2020-0079,597,546
7063,2020-0079,597,601
7064,2020-0079,597,611
7065,2021-0001,598,39
7066,2021-0001,598,133
7067,2021-0001,598,210
7068,2021-0001,598,237
7069,2021-0001,598,522
7070,2021-0001,598,602
7071,2021-0001,598,627
7072,2021-0001,598,637
7073,2021-0002,599,603
7074,2021-0003,600,81
7075,2021-0003,600,87
7076,2021-0003,600,140
7077,2021-0003,600,266
7078,2021-0003,600,342
7079,2021-0003,600,361
7080,2021-0003,600,378
7081,2021-0003,600,398
7082,2021-0003,600,446
7083,2021-0003,600,587
7084,2021-0003,600,604
7085,2021-0003,600,641
7086,2021-0003,600,668
7087,2021-0003,600,697
7088,2021-0004,601,212
7089,2021-0004,602,212
7090,2021-0004,601,215
7091,2021-0004,602,215
7092,2021-0004,601,605
7093,2021-0004,602,605
7094,2021-0004,601,212
7095,2021-0004,602,212
7096,2021-0004,601,215
7097,2021-0004,602,215
7098,2021-0004,601,605
7099,2021-0004,602,605
7100,2021-0005,601,336
7101,2021-0005,602,336
7102,2021-0005,601,513
7103,2021-0005,602,513
7104,2021-0005,601,606
7105,2021-0005,602,606
7106,2021-0005,601,652
7107,2021-0005,602,652
7108,2021-0005,601,692
7109,2021-0005,602,692
7110,2021-0005,601,336
7111,2021-0005,602,336
7112,2021-0005,601,513
7113,2021-0005,602,513
7114,2021-0005,601,606
7115,2021-0005,602,606
7116,2021-0005,601,652
7117,2021-0005,602,652
7118,2021-0005,601,692
7119,2021-0005,602,692
7120,2021-0006,603,146
7121,2021-0006,603,362
7122,2021-0006,603,514
7123,2021-0006,603,520
7124,2021-0006,603,607
7125,2021-0007,604,608
7126,2021-0008,605,609
7127,2021-0008,605,615
7128,2021-0009,606,285
7129,2021-0009,607,285
7130,2021-0009,606,300
7131,2021-0009,607,300
7132,2021-0009,606,429
7133,2021-0009,607,429
7134,2021-0009,606,492
7135,2021-0009,607,492
7136,2021-0009,606,531
7137,2021-0009,607,531
7138,2021-0009,606,538
7139,2021-0009,607,538
7140,2021-0009,606,610
7141,2021-0009,607,610
7142,2021-0009,606,671
7143,2021-0009,607,671
7144,2021-0009,606,677
7145,2021-0009,607,677
7146,2021-0009,606,285
7147,2021-0009,607,285
7148,2021-0009,606,300
7149,2021-0009,607,300
7150,2021-0009,606,429
7151,2021-0009,607,429
7152,2021-0009,606,492
7153,2021-0009,607,492
7154,2021-0009,606,531
7155,2021-0009,607,531
7156,2021-0009,606,538
7157,2021-0009,607,538
7158,2021-0009,606,610
7159,2021-0009,607,610
7160,2021-0009,606,671
7161,2021-0009,607,671
7162,2021-0009,606,677
7163,2021-0009,607,677
7164,2021-0010,606,126
7165,2021-0010,607,126
7166,2021-0010,606,154
7167,2021-0010,607,154
7168,2021-0010,606,156
7169,2021-0010,607,156
7170,2021-0010,606,173
7171,2021-0010,607,173
7172,2021-0010,606,283
7173,2021-0010,607,283
7174,2021-0010,606,291
7175,2021-0010,607,291
7176,2021-0010,606,383
7177,2021-0010,607,383
7178,2021-0010,606,457
7179,2021-0010,607,457
7180,2021-0010,606,546
7181,2021-0010,607,546
7182,2021-0010,606,601
7183,2021-0010,607,601
7184,2021-0010,606,611
7185,2021-0010,607,611
7186,2021-0010,606,126
7187,2021-0010,607,126
7188,2021-0010,606,154
7189,2021-0010,607,154
7190,2021-0010,606,156
7191,2021-0010,607,156
7192,2021-0010,606,173
7193,2021-0010,607,173
7194,2021-0010,606,283
7195,2021-0010,607,283
7196,2021-0010,606,291
7197,2021-0010,607,291
7198,2021-0010,606,383
7199,2021-0010,607,383
7200,2021-0010,606,457
7201,2021-0010,607,457
7202,2021-0010,606,546
7203,2021-0010,607,546
7204,2021-0010,606,601
7205,2021-0010,607,601
7206,2021-0010,606,611
7207,2021-0010,607,611
7208,2021-0011,608,612
7209,2021-0012,609,148
7210,2021-0012,609,208
7211,2021-0012,609,258
7212,2021-0012,609,282
7213,2021-0012,609,349
7214,2021-0012,609,426
7215,2021-0012,609,428
7216,2021-0012,609,443
7217,2021-0012,609,488
7218,2021-0012,609,537
7219,2021-0012,609,545
7220,2021-0012,609,613
7221,2021-0012,609,629
7222,2021-0012,609,680
7223,2021-0013,610,99
7224,2021-0013,610,161
7225,2021-0013,610,219
7226,2021-0013,610,469
7227,2021-0013,610,504
7228,2021-0013,610,567
7229,2021-0013,610,569
7230,2021-0013,610,614
7231,2021-0013,610,655
7232,2021-0013,610,691
7233,2021-0014,611,609
7234,2021-0014,611,615
7235,2021-0015,612,43
7236,2021-0015,612,228
7237,2021-0015,612,287
7238,2021-0015,612,289
7239,2021-0015,612,298
7240,2021-0015,612,328
7241,2021-0015,612,616
7242,2021-0015,612,630
7243,2021-0015,612,682
7244,2021-0016,613,9
7245,2021-0016,613,230
7246,2021-0016,613,376
7247,2021-0016,613,416
7248,2021-0016,613,434
7249,2021-0016,613,489
7250,2021-0016,613,617
7251,2021-0016,613,646
7252,2021-0016,613,679
7253,2021-0017,614,171
7254,2021-0017,614,195
7255,2021-0017,614,327
7256,2021-0017,614,340
7257,2021-0017,614,394
7258,2021-0017,614,463
7259,2021-0017,614,618
7260,2021-0017,614,634
7261,2021-0018,615,197
7262,2021-0018,615,570
7263,2021-0018,615,619
7264,2021-0018,615,631
7265,2021-0019,616,3
7266,2021-0019,617,3
7267,2021-0019,616,6
7268,2021-0019,617,6
7269,2021-0019,616,19
7270,2021-0019,617,19
7271,2021-0019,616,41
7272,2021-0019,617,41
7273,2021-0019,616,50
7274,2021-0019,617,50
7275,2021-0019,616,55
7276,2021-0019,617,55
7277,2021-0019,616,85
7278,2021-0019,617,85
7279,2021-0019,616,136
7280,2021-0019,617,136
7281,2021-0019,616,142
7282,2021-0019,617,142
7283,2021-0019,616,261
7284,2021-0019,617,261
7285,2021-0019,616,334
7286,2021-0019,617,334
7287,2021-0019,616,356
7288,2021-0019,617,356
7289,2021-0019,616,389
7290,2021-0019,617,389
7291,2021-0019,616,476
7292,2021-0019,617,476
7293,2021-0019,616,620
7294,2021-0019,617,620
7295,2021-0019,616,684
7296,2021-0019,617,684
7297,2021-0019,616,3
7298,2021-0019,617,3
7299,2021-0019,616,6
7300,2021-0019,617,6
7301,2021-0019,616,19
7302,2021-0019,617,19
7303,2021-0019,616,41
7304,2021-0019,617,41
7305,2021-0019,616,50
7306,2021-0019,617,50
7307,2021-0019,616,55
7308,2021-0019,617,55
7309,2021-0019,616,85
7310,2021-0019,617,85
7311,2021-0019,616,136
7312,2021-0019,617,136
7313,2021-0019,616,142
7314,2021-0019,617,142
7315,2021-0019,616,261
7316,2021-0019,617,261
7317,2021-0019,616,334
7318,2021-0019,617,334
7319,2021-0019,616,356
7320,2021-0019,617,356
7321,2021-0019,616,389
7322,2021-0019,617,389
7323,2021-0019,616,476
7324,2021-0019,617,476
7325,2021-0019,616,620
7326,2021-0019,617,620
7327,2021-0019,616,684
7328,2021-0019,617,684
7329,2021-0020,616,36
7330,2021-0020,617,36
7331,2021-0020,616,310
7332,2021-0020,617,310
7333,2021-0020,616,445
7334,2021-0020,617,445
7335,2021-0020,616,554
7336,2021-0020,617,554
7337,2021-0020,616,621
7338,2021-0020,617,621
7339,2021-0020,616,36
7340,2021-0020,617,36
7341,2021-0020,616,310
7342,2021-0020,617,310
7343,2021-0020,616,445
7344,2021-0020,617,445
7345,2021-0020,616,554
7346,2021-0020,617,554
7347,2021-0020,616,621
7348,2021-0020,617,621
7349,2021-0021,618,109
7350,2021-0021,618,187
7351,2021-0021,618,272
7352,2021-0021,618,475
7353,2021-0021,618,595
7354,2021-0021,618,622
7355,2021-0021,618,669
7356,2021-0022,619,623
7357,2021-0023,620,33
7358,2021-0023,620,67
7359,2021-0023,620,82
7360,2021-0023,620,123
7361,2021-0023,620,244
7362,2021-0023,620,249
7363,2021-0023,620,294
7364,2021-0023,620,299
7365,2021-0023,620,519
7366,2021-0023,620,586
7367,2021-0023,620,624
7368,2021-0023,620,636
7369,2021-0023,620,693
7370,2021-0024,621,625
7371,2021-0025,622,92
7372,2021-0025,622,167
7373,2021-0025,622,198
7374,2021-0025,622,305
7375,2021-0025,622,380
7376,2021-0025,622,402
7377,2021-0025,622,626
7378,2021-0026,623,39
7379,2021-0026,623,133
7380,2021-0026,623,210
7381,2021-0026,623,237
7382,2021-0026,623,522
7383,2021-0026,623,602
7384,2021-0026,623,627
7385,2021-0026,623,637
7386,2021-0027,624,628
7387,2021-0028,625,148
7388,2021-0028,625,208
7389,2021-0028,625,258
7390,2021-0028,625,282
7391,2021-0028,625,349
7392,2021-0028,625,426
7393,2021-0028,625,428
7394,2021-0028,625,443
7395,2021-0028,625,488
7396,2021-0028,625,537
7397,2021-0028,625,545
7398,2021-0028,625,613
7399,2021-0028,625,629
7400,2021-0028,625,680
7401,2021-0029,626,43
7402,2021-0029,626,228
7403,2021-0029,626,287
7404,2021-0029,626,289
7405,2021-0029,626,298
7406,2021-0029,626,328
7407,2021-0029,626,616
7408,2021-0029,626,630
7409,2021-0029,626,682
7410,2021-0030,627,197
7411,2021-0030,627,570
7412,2021-0030,627,619
7413,2021-0030,627,631
7414,2021-0031,628,632
7415,2021-0032,629,66
7416,2021-0032,629,382
7417,2021-0032,629,633
7418,2021-0033,630,171
7419,2021-0033,630,195
7420,2021-0033,630,327
7421,2021-0033,630,340
7422,2021-0033,630,394
7423,2021-0033,630,463
7424,2021-0033,630,618
7425,2021-0033,630,634
7426,2021-0034,631,231
7427,2021-0034,631,464
7428,2021-0034,631,635
7429,2021-0035,632,33
7430,2021-0035,632,67
7431,2021-0035,632,82
7432,2021-0035,632,123
7433,2021-0035,632,244
7434,2021-0035,632,249
7435,2021-0035,632,294
7436,2021-0035,632,299
7437,2021-0035,632,519
7438,2021-0035,632,586
7439,2021-0035,632,624
7440,2021-0035,632,636
7441,2021-0035,632,693
7442,2021-0036,633,39
7443,2021-0036,633,133
7444,2021-0036,633,210
7445,2021-0036,633,237
7446,2021-0036,633,522
7447,2021-0036,633,602
7448,2021-0036,633,627
7449,2021-0036,633,637
7450,2021-0037,634,271
7451,2021-0037,634,478
7452,2021-0037,634,533
7453,2021-0037,634,638
7454,2021-0038,635,639
7455,2021-0039,636,640
7456,2021-0040,637,81
7457,2021-0040,638,81
7458,2021-0040,637,87
7459,2021-0040,638,87
7460,2021-0040,637,140
7461,2021-0040,638,140
7462,2021-0040,637,266
7463,2021-0040,638,266
7464,2021-0040,637,342
7465,2021-0040,638,342
7466,2021-0040,637,361
7467,2021-0040,638,361
7468,2021-0040,637,378
7469,2021-0040,638,378
7470,2021-0040,637,398
7471,2021-0040,638,398
7472,2021-0040,637,446
7473,2021-0040,638,446
7474,2021-0040,637,587
7475,2021-0040,638,587
7476,2021-0040,637,604
7477,2021-0040,638,604
7478,2021-0040,637,641
7479,2021-0040,638,641
7480,2021-0040,637,668
7481,2021-0040,638,668
7482,2021-0040,637,697
7483,2021-0040,638,697
7484,2021-0040,637,81
7485,2021-0040,638,81
7486,2021-0040,637,87
7487,2021-0040,638,87
7488,2021-0040,637,140
7489,2021-0040,638,140
7490,2021-0040,637,266
7491,2021-0040,638,266
7492,2021-0040,637,342
7493,2021-0040,638,342
7494,2021-0040,637,361
7495,2021-0040,638,361
7496,2021-0040,637,378
7497,2021-0040,638,378
7498,2021-0040,637,398
7499,2021-0040,638,398
7500,2021-0040,637,446
7501,2021-0040,638,446
7502,2021-0040,637,587
7503,2021-0040,638,587
7504,2021-0040,637,604
7505,2021-0040,638,604
7506,2021-0040,637,641
7507,2021-0040,638,641
7508,2021-0040,637,668
7509,2021-0040,638,668
7510,2021-0040,637,697
7511,2021-0040,638,697
7512,2021-0041,637,62
7513,2021-0041,638,62
7514,2021-0041,637,358
7515,2021-0041,638,358
7516,2021-0041,637,414
7517,2021-0041,638,414
7518,2021-0041,637,642
7519,2021-0041,638,642
7520,2021-0041,637,688
7521,2021-0041,638,688
7522,2021-0041,637,62
7523,2021-0041,638,62
7524,2021-0041,637,358
7525,2021-0041,638,358
7526,2021-0041,637,414
7527,2021-0041,638,414
7528,2021-0041,637,642
7529,2021-0041,638,642
7530,2021-0041,637,688
7531,2021-0041,638,688
7532,2021-0042,639,144
7533,2021-0042,639,367
7534,2021-0042,639,430
7535,2021-0042,639,460
7536,2021-0042,639,643
7537,2021-0043,640,21
7538,2021-0043,640,94
7539,2021-0043,640,119
7540,2021-0043,640,644
7541,2021-0044,641,124
7542,2021-0044,641,585
7543,2021-0044,641,645
7544,2021-0045,642,9
7545,2021-0045,642,230
7546,2021-0045,642,376
7547,2021-0045,642,416
7548,2021-0045,642,434
7549,2021-0045,642,489
7550,2021-0045,642,617
7551,2021-0045,642,646
7552,2021-0045,642,679
7553,2021-0046,643,105
7554,2021-0046,643,647
7555,2021-0047,644,648
7556,2021-0048,645,573
7557,2021-0048,646,573
7558,2021-0048,645,649
7559,2021-0048,646,649
7560,2021-0048,645,573
7561,2021-0048,646,573
7562,2021-0048,645,649
7563,2021-0048,646,649
7564,2021-0049,645,650
7565,2021-0049,646,650
7566,2021-0049,645,650
7567,2021-0049,646,650
7568,2021-0050,647,594
7569,2021-0050,647,651
7570,2021-0051,648,336
7571,2021-0051,648,513
7572,2021-0051,648,606
7573,2021-0051,648,652
7574,2021-0051,648,692
7575,2021-0052,649,12
7576,2021-0052,650,12
7577,2021-0052,649,653
7578,2021-0052,650,653
7579,2021-0052,649,12
7580,2021-0052,650,12
7581,2021-0052,649,653
7582,2021-0052,650,653
7583,2021-0053,649,654
7584,2021-0053,650,654
7585,2021-0053,649,654
7586,2021-0053,650,654
7587,2021-0054,651,99
7588,2021-0054,651,161
7589,2021-0054,651,219
