HechoVictimaID,ID_HECHO,FechaID,VictimaID,ROL,SEXO,EDAD,FECHA_FALLECIMIENTO,FECHA,AAAA,MM,DD,HORA,HH
3410,2017-0153,267,439,PASAJERO_ACOMPAÑANTE,MASCULINO,,2019-03-15,2017-12-11,2017,12,11,0 days 09:15:00,9
3411,2017-0153,266,480,PASAJERO_ACOMPAÑANTE,MASCULINO,,2019-08-04,2017-12-11,2017,12,11,0 days 02:00:00,2
3412,2017-0153,267,480,PASAJERO_ACOMPAÑANTE,MASCULINO,,2019-08-04,2017-12-11,2017,12,11,0 days 09:15:00,9
3413,2017-0153,266,31,PASAJERO_ACOMPAÑANTE,MASCULINO,,2016-03-30,2017-12-11,2017,12,11,0 days 02:00:00,2
3414,2017-0153,267,31,PASAJERO_ACOMPAÑANTE,MASCULINO,,2016-03-30,2017-12-11,2017,12,11,0 days 09:15:00,9
3415,2017-0153,266,226,PASAJERO_ACOMPAÑANTE,MASCULINO,,2017-09-13,2017-12-11,2017,12,11,0 days 02:00:00,2
3416,2017-0153,267,226,PASAJERO_ACOMPAÑANTE,MASCULINO,,2017-09-13,2017-12-11,2017,12,11,0 days 09:15:00,9
3417,2017-0153,266,260,PASAJERO_ACOMPAÑANTE,MASCULINO,,2017-12-12,2017-12-11,2017,12,11,0 days 02:00:00,2
3418,2017-0153,267,260,PASAJERO_ACOMPAÑANTE,MASCULINO,,2017-12-12,2017-12-11,2017,12,11,0 days 09:15:00,9
3419,2017-0153,266,439,PASAJERO_ACOMPAÑANTE,MASCULINO,,2019-03-15,2017-12-11,2017,12,11,0 days 02:00:00,2
3420,2017-0153,267,439,PASAJERO_ACOMPAÑANTE,MASCULINO,,2019-03-15,2017-12-11,2017,12,11,0 days 09:15:00,9
3421,2017-0153,266,480,PASAJERO_ACOMPAÑANTE,MASCULINO,,2019-08-04,2017-12-11,2017,12,11,0 days 02:00:00,2
3422,2017-0153,267,480,PASAJERO_ACOMPAÑANTE,MASCULINO,,2019-08-04,2017-12-11,2017,12,11,0 days 09:15:00,9
3423,2017-0153,266,3,CONDUCTOR,MASCULINO,30.0,2016-01-03,2017-12-11,2017,12,11,0 days 02:00:00,2
3424,2017-0153,267,3,CONDUCTOR,MASCULINO,30.0,2016-01-03,2017-12-11,2017,12,11,0 days 09:15:00,9
3425,2017-0153,266,6,CONDUCTOR,MASCULINO,30.0,2016-01-24,2017-12-11,2017,12,11,0 days 02:00:00,2
3426,2017-0153,267,6,CONDUCTOR,MASCULINO,30.0,2016-01-24,2017-12-11,2017,12,11,0 days 09:15:00,9
3427,2017-0153,266,19,CONDUCTOR,MASCULINO,30.0,2016-03-04,2017-12-11,2017,12,11,0 days 02:00:00,2
3428,2017-0153,267,19,CONDUCTOR,MASCULINO,30.0,2016-03-04,2017-12-11,2017,12,11,0 days 09:15:00,9
3429,2017-0153,266,41,CONDUCTOR,MASCULINO,30.0,2016-04-25,2017-12-11,2017,12,11,0 days 02:00:00,2
3430,2017-0153,267,41,CONDUCTOR,MASCULINO,30.0,2016-04-25,2017-12-11,2017,12,11,0 days 09:15:00,9
3431,2017-0153,266,50,CONDUCTOR,MASCULINO,30.0,2016-05-23,2017-12-11,2017,12,11,0 days 02:00:00,2
3432,2017-0153,267,50,CONDUCTOR,MASCULINO,30.0,2016-05-23,2017-12-11,2017,12,11,0 days 09:15:00,9
3433,2017-0153,266,55,CONDUCTOR,MASCULINO,30.0,,2017-12-11,2017,12,11,0 days 02:00:00,2
3434,2017-0153,267,55,CONDUCTOR,MASCULINO,30.0,,2017-12-11,2017,12,11,0 days 09:15:00,9
3435,2017-0153,266,85,CONDUCTOR,MASCULINO,30.0,2016-09-02,2017-12-11,2017,12,11,0 days 02:00:00,2
3436,2017-0153,267,85,CONDUCTOR,MASCULINO,30.0,2016-09-02,2017-12-11,2017,12,11,0 days 09:15:00,9
3437,2017-0153,266,136,CONDUCTOR,MASCULINO,30.0,2017-01-24,2017-12-11,2017,12,11,0 days 02:00:00,2
3438,2017-0153,267,136,CONDUCTOR,MASCULINO,30.0,2017-01-24,2017-12-11,2017,12,11,0 days 09:15:00,9
3439,2017-0153,266,142,CONDUCTOR,MASCULINO,30.0,2017-02-09,2017-12-11,2017,12,11,0 days 02:00:00,2
3440,2017-0153,267,142,CONDUCTOR,MASCULINO,30.0,2017-02-09,2017-12-11,2017,12,11,0 days 09:15:00,9
3441,2017-0153,266,261,CONDUCTOR,MASCULINO,30.0,2017-12-12,2017-12-11,2017,12,11,0 days 02:00:00,2
3442,2017-0153,267,261,CONDUCTOR,MASCULINO,30.0,2017-12-12,2017-12-11,2017,12,11,0 days 09:15:00,9
3443,2017-0153,266,334,CONDUCTOR,MASCULINO,30.0,2018-06-25,2017-12-11,2017,12,11,0 days 02:00:00,2
3444,2017-0153,267,334,CONDUCTOR,MASCULINO,30.0,2018-06-25,2017-12-11,2017,12,11,0 days 09:15:00,9
3445,2017-0153,266,356,CONDUCTOR,MASCULINO,30.0,2018-08-03,2017-12-11,2017,12,11,0 days 02:00:00,2
3446,2017-0153,267,356,CONDUCTOR,MASCULINO,30.0,2018-08-03,2017-12-11,2017,12,11,0 days 09:15:00,9
3447,2017-0153,266,389,CONDUCTOR,MASCULINO,30.0,2018-11-08,2017-12-11,2017,12,11,0 days 02:00:00,2
3448,2017-0153,267,389,CONDUCTOR,MASCULINO,30.0,2018-11-08,2017-12-11,2017,12,11,0 days 09:15:00,9
3449,2017-0153,266,476,CONDUCTOR,MASCULINO,30.0,2019-07-13,2017-12-11,2017,12,11,0 days 02:00:00,2
3450,2017-0153,267,476,CONDUCTOR,MASCULINO,30.0,2019-07-13,2017-12-11,2017,12,11,0 days 09:15:00,9
3451,2017-0153,266,620,CONDUCTOR,MASCULINO,30.0,2021-02-21,2017-12-11,2017,12,11,0 days 02:00:00,2
3452,2017-0153,267,620,CONDUCTOR,MASCULINO,30.0,2021-02-21,2017-12-11,2017,12,11,0 days 09:15:00,9
3453,2017-0153,266,684,CONDUCTOR,MASCULINO,30.0,2021-11-09,2017-12-11,2017,12,11,0 days 02:00:00,2
3454,2017-0153,267,684,CONDUCTOR,MASCULINO,30.0,2021-11-09,2017-12-11,2017,12,11,0 days 09:15:00,9
3455,2017-0153,266,3,CONDUCTOR,MASCULINO,30.0,2016-01-03,2017-12-11,2017,12,11,0 days 02:00:00,2
3456,2017-0153,267,3,CONDUCTOR,MASCULINO,30.0,2016-01-03,2017-12-11,2017,12,11,0 days 09:15:00,9
3457,2017-0153,266,6,CONDUCTOR,MASCULINO,30.0,2016-01-24,2017-12-11,2017,12,11,0 days 02:00:00,2
3458,2017-0153,267,6,CONDUCTOR,MASCULINO,30.0,2016-01-24,2017-12-11,2017,12,11,0 days 09:15:00,9
3459,2017-0153,266,19,CONDUCTOR,MASCULINO,30.0,2016-03-04,2017-12-11,2017,12,11,0 days 02:00:00,2
3460,2017-0153,267,19,CONDUCTOR,MASCULINO,30.0,2016-03-04,2017-12-11,2017,12,11,0 days 09:15:00,9
3461,2017-0153,266,41,CONDUCTOR,MASCULINO,30.0,2016-04-25,2017-12-11,2017,12,11,0 days 02:00:00,2
3462,2017-0153,267,41,CONDUCTOR,MASCULINO,30.0,2016-04-25,2017-12-11,2017,12,11,0 days 09:15:00,9
3463,2017-0153,266,50,CONDUCTOR,MASCULINO,30.0,2016-05-23,2017-12-11,2017,12,11,0 days 02:00:00,2
3464,2017-0153,267,50,CONDUCTOR,MASCULINO,30.0,2016-05-23,2017-12-11,2017,12,11,0 days 09:15:00,9
3465,2017-0153,266,55,CONDUCTOR,MASCULINO,30.0,,2017-12-11,2017,12,11,0 days 02:00:00,2
3466,2017-0153,267,55,CONDUCTOR,MASCULINO,30.0,,2017-12-11,2017,12,11,0 days 09:15:00,9
3467,2017-0153,266,85,CONDUCTOR,MASCULINO,30.0,2016-09-02,2017-12-11,2017,12,11,0 days 02:00:00,2
3468,2017-0153,267,85,CONDUCTOR,MASCULINO,30.0,2016-09-02,2017-12-11,2017,12,11,0 days 09:15:00,9
3469,2017-0153,266,136,CONDUCTOR,MASCULINO,30.0,2017-01-24,2017-12-11,2017,12,11,0 days 02:00:00,2
3470,2017-0153,267,136,CONDUCTOR,MASCULINO,30.0,2017-01-24,2017-12-11,2017,12,11,0 days 09:15:00,9
3471,2017-0153,266,142,CONDUCTOR,MASCULINO,30.0,2017-02-09,2017-12-11,2017,12,11,0 days 02:00:00,2
3472,2017-0153,267,142,CONDUCTOR,MASCULINO,30.0,2017-02-09,2017-12-11,2017,12,11,0 days 09:15:00,9
3473,2017-0153,266,261,CONDUCTOR,MASCULINO,30.0,2017-12-12,2017-12-11,2017,12,11,0 days 02:00:00,2
3474,2017-0153,267,261,CONDUCTOR,MASCULINO,30.0,2017-12-12,2017-12-11,2017,12,11,0 days 09:15:00,9
3475,2017-0153,266,334,CONDUCTOR,MASCULINO,30.0,2018-06-25,2017-12-11,2017,12,11,0 days 02:00:00,2
3476,2017-0153,267,334,CONDUCTOR,MASCULINO,30.0,2018-06-25,2017-12-11,2017,12,11,0 days 09:15:00,9
3477,2017-0153,266,356,CONDUCTOR,MASCULINO,30.0,2018-08-03,2017-12-11,2017,12,11,0 days 02:00:00,2
3478,2017-0153,267,356,CONDUCTOR,MASCULINO,30.0,2018-08-03,2017-12-11,2017,12,11,0 days 09:15:00,9
3479,2017-0153,266,389,CONDUCTOR,MASCULINO,30.0,2018-11-08,2017-12-11,2017,12,11,0 days 02:00:00,2
3480,2017-0153,267,389,CONDUCTOR,MASCULINO,30.0,2018-11-08,2017-12-11,2017,12,11,0 days 09:15:00,9
3481,2017-0153,266,476,CONDUCTOR,MASCULINO,30.0,2019-07-13,2017-12-11,2017,12,11,0 days 02:00:00,2
3482,2017-0153,267,476,CONDUCTOR,MASCULINO,30.0,2019-07-13,2017-12-11,2017,12,11,0 days 09:15:00,9
3483,2017-0153,266,620,CONDUCTOR,MASCULINO,30.0,2021-02-21,2017-12-11,2017,12,11,0 days 02:00:00,2
3484,2017-0153,267,620,CONDUCTOR,MASCULINO,30.0,2021-02-21,2017-12-11,2017,12,11,0 days 09:15:00,9
3485,2017-0153,266,684,CONDUCTOR,MASCULINO,30.0,2021-11-09,2017-12-11,2017,12,11,0 days 02:00:00,2
3486,2017-0153,267,684,CONDUCTOR,MASCULINO,30.0,2021-11-09,2017-12-11,2017,12,11,0 days 09:15:00,9
3487,2017-0154,266,262,PEATON,MASCULINO,76.0,2017-12-11,2017-12-11,2017,12,11,0 days 02:00:00,2
3488,2017-0154,267,262,PEATON,MASCULINO,76.0,2017-12-11,2017-12-11,2017,12,11,0 days 09:15:00,9
3489,2017-0154,266,465,PEATON,MASCULINO,76.0,2019-06-06,2017-12-11,2017,12,11,0 days 02:00:00,2
3490,2017-0154,267,465,PEATON,MASCULINO,76.0,2019-06-06,2017-12-11,2017,12,11,0 days 09:15:00,9
3491,2017-0154,266,497,PEATON,MASCULINO,76.0,2019-09-17,2017-12-11,2017,12,11,0 days 02:00:00,2
3492,2017-0154,267,497,PEATON,MASCULINO,76.0,2019-09-17,2017-12-11,2017,12,11,0 days 09:15:00,9
3493,2017-0154,266,547,PEATON,MASCULINO,76.0,2020-05-18,2017-12-11,2017,12,11,0 days 02:00:00,2
3494,2017-0154,267,547,PEATON,MASCULINO,76.0,2020-05-18,2017-12-11,2017,12,11,0 days 09:15:00,9
3495,2017-0154,266,262,PEATON,MASCULINO,76.0,2017-12-11,2017-12-11,2017,12,11,0 days 02:00:00,2
3496,2017-0154,267,262,PEATON,MASCULINO,76.0,2017-12-11,2017-12-11,2017,12,11,0 days 09:15:00,9
3497,2017-0154,266,465,PEATON,MASCULINO,76.0,2019-06-06,2017-12-11,2017,12,11,0 days 02:00:00,2
3498,2017-0154,267,465,PEATON,MASCULINO,76.0,2019-06-06,2017-12-11,2017,12,11,0 days 09:15:00,9
3499,2017-0154,266,497,PEATON,MASCULINO,76.0,2019-09-17,2017-12-11,2017,12,11,0 days 02:00:00,2
3500,2017-0154,267,497,PEATON,MASCULINO,76.0,2019-09-17,2017-12-11,2017,12,11,0 days 09:15:00,9
3501,2017-0154,266,547,PEATON,MASCULINO,76.0,2020-05-18,2017-12-11,2017,12,11,0 days 02:00:00,2
3502,2017-0154,267,547,PEATON,MASCULINO,76.0,2020-05-18,2017-12-11,2017,12,11,0 days 09:15:00,9
3503,2017-0155,268,263,SD,MASCULINO,77.0,,2017-12-12,2017,12,12,0 days 21:25:41,21
3504,2017-0157,269,264,CONDUCTOR,MASCULINO,53.0,2017-12-17,2017-12-17,2017,12,17,0 days 09:02:00,9
